sequence with 50 event types 
(120,2005130,
<120 1 0.49,
199 47 0.92,
210 49 0.75,
265 10 0.66,
343 25 0.46,
371 7 0.66,
454 11 0.25,
459 11 0.49,
499 18 0.53,
534 35 0.71,
611 4 0.49,
633 4 0.13,
699 10 0.09,
756 41 0.85,
762 7 0.67,
840 40 0.72,
882 32 0.47,
915 30 0.72,
997 38 0.6,
1032 25 0.23,
1106 48 0.81,
1157 23 0.2,
1189 18 0.46,
1274 9 0.96,
1304 30 0.81,
1350 44 0.98,
1363 34 0.92,
1411 40 0.98,
1420 39 0.96,
1445 24 0.22,
1516 21 0.77,
1581 34 0.29,
1593 9 0.48,
1678 39 0.47,
1748 14 0.35,
1815 2 0.37,
1890 14 0.41,
1949 4 0.15,
2037 13 0.93,
2045 33 0.92,
2067 41 0.4,
2115 0 0.43,
2158 45 0.78,
2181 13 0.99,
2207 31 0.63,
2266 48 0.24,
2317 26 0.57,
2367 49 0.11,
2452 36 0.29,
2462 46 0.6,
2493 16 0.18,
2539 36 0.09,
2605 43 0.07,
2620 14 0.35,
2690 46 0.32,
2692 22 0.83,
2695 18 0.03,
2744 5 0.82,
2821 15 0.83,
2896 24 0.3,
2921 16 0.71,
2980 5 0.63,
3069 35 0.75,
3145 41 0.22,
3228 45 0.15,
3271 13 0.39,
3273 25 0.05,
3277 5 0.23,
3284 28 0.8,
3332 27 0.53,
3354 48 0.29,
3393 17 0.38,
3475 27 0.01,
3513 33 0.04,
3559 21 0.01,
3622 24 0.71,
3634 15 0.29,
3716 10 0.44,
3801 34 0.52,
3840 43 0.26,
3927 35 0.81,
3964 26 0.46,
4023 18 0.34,
4105 3 0.21,
4142 5 0.49,
4170 4 0.75,
4200 17 0.23,
4218 41 0.55,
4305 37 0.66,
4345 41 0.79,
4365 40 0.7,
4444 42 0.03,
4466 46 0.87,
4508 44 0.09,
4535 38 0.79,
4547 47 0.75,
4571 34 0.12,
4616 5 0.45,
4666 8 0.57,
4702 9 0.92,
4723 38 0.1,
4741 48 0.99,
4806 28 0.98,
4824 15 0.99,
4848 41 0.08,
4903 25 0.22,
4965 20 0.81,
4993 46 0.46,
5080 42 0.72,
5090 49 0.35,
5134 1 0.25,
5188 3 0.22,
5277 28 0.85,
5331 18 0.5,
5343 32 0.82,
5379 36 0.36,
5410 15 0.01,
5453 46 0.33,
5513 39 0.01,
5545 0 0.81,
5557 30 0.85,
5575 24 0.09,
5630 36 0.33,
5653 17 0.35,
5688 9 0.01,
5755 15 0.66,
5809 11 0.57,
5846 34 0.68,
5931 19 0.21,
6001 11 0.98,
6006 25 0.17,
6029 21 0.49,
6099 13 0.78,
6121 29 0.35,
6123 25 0.6,
6164 11 0.54,
6251 28 0.22,
6337 30 0.97,
6389 16 0.59,
6425 1 0.96,
6464 48 0.21,
6495 10 0.41,
6515 49 0.43,
6566 14 0.87,
6611 35 0.49,
6671 41 0.04,
6676 42 0.8,
6764 39 0.74,
6767 19 0.1,
6852 28 0.08,
6852 49 0.5,
6880 15 0.63,
6900 28 0.12,
6951 39 0.96,
7017 9 0.04,
7020 29 0.67,
7027 14 0.32,
7029 1 0.53,
7113 28 0.7,
7118 8 0.92,
7159 31 0.4,
7237 38 0.36,
7242 12 0.2,
7269 10 0.81,
7275 22 0.18,
7348 44 0.18,
7356 20 0.57,
7406 8 0.07,
7492 43 0.69,
7568 9 0.4,
7598 19 0.8,
7682 8 0.17,
7766 39 0.38,
7822 24 0.06,
7867 3 0.43,
7952 38 0.81,
7971 40 0.61,
8042 8 0.7,
8060 48 0.98,
8082 33 0.1,
8128 10 0.23,
8178 18 0.75,
8230 34 0.99,
8307 6 0.56,
8358 9 0.67,
8361 10 0.14,
8446 28 0.6,
8479 34 0.04,
8568 45 0.82,
8608 39 0.06,
8669 1 0.05,
8704 3 0.09,
8779 11 0.93,
8812 18 0.76,
8817 29 0.82,
8857 11 0.35,
8909 40 0.54,
8994 12 0.23,
9025 3 0.3,
9096 34 0.78,
9099 46 0.31,
9181 33 0.79,
9240 40 0.58,
9308 28 0.37,
9366 15 0.05,
9414 37 0.43,
9491 24 0.29,
9523 16 0.56,
9567 1 0.7,
9597 27 0.71,
9658 47 0.98,
9745 47 0.06,
9769 13 0.53,
9835 38 0.97,
9861 19 0.1,
9862 23 0.2,
9898 26 0.04,
9900 36 0.54,
9976 15 0.44,
10015 39 0.77,
10093 13 0.92,
10099 28 0.16,
10108 31 0.37,
10123 10 0.22,
10187 1 0.81,
10223 38 0.12,
10310 19 0.02,
10312 43 0.03,
10339 20 0.4,
10369 49 0.03,
10452 0 0.6,
10474 1 0.06,
10543 3 0.78,
10608 3 0.93,
10608 18 0.5,
10622 26 0.38,
10693 6 0.4,
10719 41 0.36,
10735 34 0.92,
10797 10 1.0,
10804 19 0.94,
10886 9 0.56,
10964 21 0.99,
11050 11 0.67,
11075 43 0.81,
11155 35 0.46,
11213 24 0.76,
11255 48 0.87,
11292 40 0.96,
11320 39 0.19,
11329 11 0.06,
11383 47 0.33,
11413 30 0.17,
11462 46 0.86,
11464 26 0.12,
11505 11 0.9,
11566 45 0.46,
11605 26 0.47,
11672 33 0.88,
11699 41 0.49,
11750 29 0.14,
11765 23 0.88,
11786 49 0.35,
11870 37 0.95,
11923 5 0.14,
12010 27 0.62,
12013 11 0.69,
12071 39 0.11,
12091 23 0.38,
12173 33 0.55,
12175 22 0.61,
12213 32 0.97,
12215 22 0.48,
12289 36 0.88,
12356 1 0.61,
12364 26 0.28,
12403 17 0.74,
12477 30 0.59,
12561 18 0.53,
12597 47 0.67,
12634 16 0.45,
12707 25 0.41,
12756 40 0.78,
12825 2 0.49,
12837 38 0.32,
12919 31 0.18,
12997 31 0.6,
13053 25 0.52,
13124 3 0.63,
13147 2 0.33,
13172 19 0.09,
13185 49 0.53,
13270 42 0.83,
13303 29 0.92,
13375 47 0.42,
13391 15 0.65,
13415 48 0.5,
13481 16 0.56,
13510 45 0.11,
13510 14 0.29,
13527 24 0.34,
13595 19 0.08,
13616 48 0.76,
13654 12 0.27,
13734 9 0.97,
13794 49 0.58,
13832 25 0.03,
13897 31 0.56,
13902 34 0.31,
13958 13 0.14,
14018 3 0.12,
14057 44 0.65,
14097 40 0.22,
14136 9 0.27,
14181 49 0.63,
14192 11 0.7,
14240 49 0.55,
14308 29 0.2,
14390 17 0.28,
14456 21 0.8,
14497 27 0.6,
14519 48 0.55,
14568 17 0.68,
14571 27 0.8,
14616 4 0.3,
14701 21 0.59,
14727 10 0.81,
14748 14 0.44,
14784 22 0.07,
14792 36 0.36,
14822 33 0.18,
14866 49 0.5,
14898 31 0.91,
14918 47 0.11,
14995 20 0.8,
15068 0 0.79,
15083 9 0.42,
15105 37 0.16,
15180 28 0.38,
15202 47 0.86,
15276 17 0.55,
15339 14 0.38,
15359 48 0.19,
15441 49 0.34,
15529 37 0.27,
15559 0 0.24,
15592 49 0.58,
15678 20 0.75,
15761 8 0.01,
15809 48 0.38,
15872 37 0.4,
15875 39 0.64,
15914 3 0.6,
15994 28 0.25,
15994 26 0.04,
16016 17 0.74,
16040 3 0.53,
16106 13 0.28,
16178 34 0.09,
16190 28 0.77,
16228 23 0.36,
16308 26 0.85,
16365 2 0.53,
16408 8 0.44,
16417 25 0.21,
16483 38 0.84,
16499 26 0.48,
16515 11 0.93,
16603 49 0.21,
16664 1 0.42,
16741 26 0.37,
16826 19 0.78,
16899 11 0.48,
16901 33 0.28,
16975 39 0.38,
17007 8 0.44,
17043 9 0.75,
17077 1 0.17,
17120 27 0.96,
17197 2 0.63,
17271 7 0.58,
17290 25 0.23,
17370 38 0.81,
17442 26 0.13,
17461 47 0.5,
17513 34 0.09,
17533 23 0.17,
17563 23 0.82,
17652 48 0.13,
17676 36 0.21,
17716 37 0.04,
17793 42 0.61,
17854 11 0.67,
17935 30 0.68,
17964 28 0.13,
17976 38 0.46,
17984 44 0.16,
18073 43 0.76,
18087 33 0.31,
18089 0 0.28,
18094 40 0.41,
18169 23 0.28,
18218 30 0.19,
18224 37 0.02,
18305 5 0.32,
18371 25 0.09,
18432 46 0.59,
18455 5 0.87,
18532 35 0.07,
18604 20 0.43,
18616 14 0.19,
18626 11 0.71,
18712 17 0.94,
18719 12 0.06,
18733 46 0.11,
18770 36 0.84,
18820 24 0.71,
18870 32 0.76,
18947 2 0.2,
19022 10 0.97,
19027 23 0.29,
19115 10 0.6,
19128 47 0.58,
19187 20 0.08,
19259 45 0.88,
19269 38 0.08,
19338 44 0.55,
19386 5 0.26,
19386 40 0.23,
19425 0 0.06,
19428 48 0.3,
19464 33 0.54,
19546 20 0.34,
19630 45 0.89,
19685 5 0.6,
19703 2 0.41,
19732 4 0.96,
19813 10 0.13,
19852 45 0.54,
19859 37 0.9,
19872 28 0.29,
19892 44 0.41,
19892 21 0.66,
19926 48 0.07,
19993 33 0.77,
20076 17 0.15,
20118 5 0.97,
20175 38 0.4,
20204 23 0.4,
20226 31 0.75,
20288 24 0.15,
20313 2 0.27,
20381 43 0.79,
20435 31 0.08,
20497 10 0.93,
20562 10 0.29,
20596 25 0.39,
20621 42 0.97,
20671 0 0.59,
20749 38 1.0,
20805 14 0.22,
20894 14 0.4,
20907 39 0.93,
20990 37 0.7,
21012 12 0.35,
21054 22 0.06,
21079 10 0.35,
21155 18 0.28,
21204 24 0.66,
21256 32 0.75,
21332 8 0.56,
21372 41 0.74,
21379 11 0.74,
21447 21 0.13,
21506 35 0.02,
21555 37 0.21,
21636 30 0.33,
21663 12 0.03,
21717 28 0.72,
21733 39 0.25,
21779 44 0.87,
21844 7 0.33,
21851 27 0.9,
21882 8 0.93,
21951 26 0.36,
22025 15 0.34,
22027 11 0.01,
22030 4 0.46,
22101 44 0.39,
22171 1 0.24,
22234 46 0.06,
22237 42 0.47,
22246 45 0.52,
22250 41 0.87,
22258 18 0.36,
22338 47 0.44,
22403 45 0.89,
22430 26 0.84,
22450 32 0.79,
22472 41 0.01,
22504 44 0.03,
22514 46 0.69,
22574 3 0.57,
22639 45 0.21,
22721 4 0.83,
22772 18 0.24,
22809 26 0.51,
22893 19 0.9,
22928 28 0.21,
22950 2 0.13,
23024 17 0.25,
23075 22 0.72,
23133 1 0.3,
23179 42 0.81,
23234 2 0.5,
23268 46 0.47,
23344 26 0.27,
23368 12 0.04,
23440 6 0.11,
23485 14 0.25,
23517 9 0.34,
23580 25 0.34,
23590 16 0.87,
23624 17 0.68,
23669 42 0.44,
23733 42 0.18,
23742 46 0.94,
23811 30 0.82,
23886 37 0.83,
23895 13 0.41,
23978 48 0.78,
24025 40 0.88,
24047 20 0.2,
24107 2 0.57,
24190 9 0.47,
24253 19 0.74,
24267 20 0.25,
24311 23 0.17,
24351 19 0.77,
24412 48 0.29,
24463 30 0.34,
24466 5 0.58,
24551 39 0.03,
24561 42 0.34,
24584 40 0.63,
24635 31 0.01,
24637 27 0.62,
24644 42 0.18,
24717 34 0.14,
24772 23 0.95,
24791 15 0.82,
24819 13 0.41,
24888 17 0.7,
24901 13 0.04,
24928 33 0.31,
24993 41 0.58,
25044 9 0.86,
25065 42 0.14,
25120 36 0.9,
25195 7 0.18,
25208 37 0.98,
25294 16 0.2,
25305 39 0.78,
25392 22 0.11,
25477 14 0.31,
25480 49 0.67,
25501 40 0.57,
25557 0 0.61,
25605 25 0.25,
25608 24 0.58,
25617 25 0.68,
25652 12 0.39,
25707 9 0.3,
25740 48 0.31,
25787 22 0.56,
25814 34 0.32,
25886 6 0.75,
25938 38 0.07,
25962 19 0.38,
26007 31 0.83,
26081 33 0.07,
26083 40 0.38,
26084 30 0.17,
26136 34 0.62,
26193 49 0.96,
26265 13 0.55,
26295 23 0.69,
26358 17 0.09,
26431 18 0.16,
26505 8 0.42,
26520 26 0.37,
26532 48 0.34,
26597 39 0.92,
26620 31 0.28,
26675 22 0.26,
26734 19 0.25,
26764 37 0.23,
26825 7 0.98,
26876 32 0.47,
26915 23 0.41,
26940 15 0.34,
26989 44 0.04,
27032 44 0.64,
27038 9 0.6,
27051 20 0.79,
27111 23 0.41,
27143 2 0.89,
27170 44 0.41,
27227 43 0.92,
27267 32 0.38,
27355 44 0.27,
27375 30 0.6,
27442 21 0.92,
27516 40 0.8,
27592 33 0.05,
27610 36 0.59,
27648 24 0.83,
27721 35 0.8,
27726 46 0.08,
27745 35 0.35,
27812 47 0.34,
27862 37 0.43,
27909 20 0.54,
27971 29 1.0,
28044 46 0.03,
28122 29 0.93,
28147 43 0.33,
28176 37 0.69,
28224 48 0.49,
28226 37 0.46,
28237 47 0.03,
28263 14 0.82,
28320 1 0.08,
28384 38 0.98,
