sequence with 50 event types 
(120,1157019,
<120 6 0.77,
185 42 0.77,
228 40 0.46,
265 43 0.16,
282 28 0.47,
284 33 0.8,
360 9 0.94,
406 21 0.07,
459 32 0.24,
513 40 0.28,
521 33 0.97,
536 27 0.04,
598 26 0.16,
607 41 0.67,
649 16 0.77,
675 15 0.54,
742 24 0.94,
770 30 0.8,
798 27 0.66,
842 23 0.16,
843 10 0.74,
874 49 0.4,
885 15 0.88,
951 15 0.31,
1023 34 0.49,
1069 15 0.64,
1104 3 0.96,
1182 34 0.49,
1262 11 0.71,
1284 32 0.04,
1348 4 0.98,
1363 14 0.49,
1442 14 0.04,
1470 49 0.19,
1526 17 0.69,
1561 19 0.33,
1605 12 0.09,
1643 49 0.73,
1704 11 0.39,
1716 17 0.58,
1780 12 0.72,
1825 15 0.22,
1855 1 0.36,
1885 32 0.31,
1930 24 0.82,
1944 4 0.44,
1971 38 0.37,
1985 41 0.7,
2005 1 0.58,
2033 24 0.75,
2071 44 0.64,
2110 34 0.61,
2117 10 0.51,
2124 11 0.18,
2128 17 0.04,
2146 33 0.46,
2218 4 0.05,
2256 43 0.44,
2295 40 0.93,
2352 32 0.83,
2389 44 0.15,
2389 16 0.7,
2402 25 0.1,
2423 22 0.18,
2452 43 0.17,
2461 46 0.91,
2487 40 0.11,
2530 29 0.02,
2597 18 0.7,
2645 38 0.29,
2693 22 0.36,
2770 31 0.93,
2836 36 0.01,
2874 17 0.39,
2874 40 0.69,
2928 2 0.68,
2932 42 0.62,
2940 8 0.96,
3009 3 0.71,
3079 7 0.58,
3144 37 0.16,
3146 44 0.55,
3151 34 0.96,
3233 36 0.98,
3307 28 0.74,
3328 44 0.45,
3378 40 0.89,
3439 8 0.91,
3508 35 0.17,
3591 36 0.52,
3611 46 0.95,
3649 0 0.33,
3712 39 0.08,
3778 23 0.58,
3778 40 0.43,
3848 25 0.41,
3917 23 0.21,
3949 39 0.37,
3958 26 0.31,
4029 12 0.04,
4094 16 0.53,
4148 6 0.95,
4201 7 0.48,
4206 20 0.21,
4282 22 0.5,
4325 13 0.59,
4373 16 0.3,
4386 9 0.89,
4439 27 0.44,
4524 48 0.18,
4601 18 0.41,
4687 20 0.5,
4692 11 0.21,
4745 6 0.31,
4811 36 0.54,
