sequence with 100 event types 
(120,1515893,
<120 87 0.14,
205 93 0.96,
222 83 0.06,
302 97 0.75,
345 70 0.2,
407 5 0.86,
471 40 0.18,
544 43 0.62,
577 45 0.11,
629 14 0.42,
684 95 0.03,
760 67 0.71,
804 34 0.43,
805 66 0.56,
851 84 0.09,
896 64 0.05,
921 91 0.47,
971 94 0.4,
1044 40 0.4,
1049 24 0.92,
1097 23 0.5,
1171 72 0.45,
1195 20 0.42,
1253 58 0.91,
1305 58 0.04,
1328 13 0.84,
1346 13 0.31,
1405 48 0.24,
1439 76 0.07,
1460 42 0.81,
1523 14 0.77,
1591 43 0.61,
1646 51 0.71,
1715 59 0.46,
1719 9 0.43,
1756 38 0.64,
1817 14 0.61,
1854 28 0.28,
1923 5 0.09,
2005 66 0.94,
2056 10 0.1,
2106 10 0.98,
2116 61 0.5,
2165 46 0.25,
2177 30 0.5,
2212 3 0.13,
2219 75 0.12,
2252 91 0.31,
2291 93 0.25,
2369 63 0.54,
2395 97 0.84,
2468 63 0.22,
2476 56 0.11,
2517 95 0.15,
2571 25 0.28,
2577 2 0.5,
2586 78 0.55,
2642 35 0.11,
2728 62 0.9,
2801 42 0.71,
2818 6 0.55,
2886 28 0.09,
2893 68 0.4,
2950 91 0.16,
3030 67 0.02,
3094 50 0.53,
3138 92 0.93,
3221 63 0.87,
3249 0 0.01,
3286 78 0.48,
3301 84 0.21,
3375 92 0.2,
3416 50 0.84,
3503 86 0.84,
3526 49 0.31,
3548 83 0.64,
3637 20 0.12,
3653 49 0.3,
3688 17 0.65,
3730 61 0.87,
3787 36 0.83,
3809 46 0.59,
3818 50 0.12,
3861 33 0.76,
3943 53 0.66,
3999 16 0.88,
4013 9 0.23,
4057 37 0.2,
4127 87 0.07,
4154 65 0.56,
4237 58 0.01,
4297 48 0.2,
4331 21 0.36,
4352 12 0.89,
4416 80 0.1,
4457 15 0.98,
4529 94 0.01,
4578 93 0.02,
4581 97 0.35,
4590 37 0.02,
4641 7 0.96,
4646 33 0.41,
4700 19 0.54,
4762 32 0.62,
4818 86 0.66,
4884 90 0.43,
4923 29 0.33,
5002 46 0.35,
5020 15 0.6,
5071 6 0.43,
5072 48 0.99,
5080 34 0.43,
5086 66 0.83,
5097 40 0.32,
5184 3 0.56,
5191 54 0.95,
5276 38 0.09,
5285 36 0.14,
5306 46 0.95,
5395 82 0.23,
5420 1 0.43,
5499 56 0.55,
5522 45 0.07,
5544 3 0.6,
5583 19 0.88,
5666 20 1.0,
5744 81 0.21,
5809 12 0.22,
5818 30 0.26,
5871 47 0.34,
5930 78 0.05,
6001 80 0.18,
6002 13 0.54,
6070 14 0.47,
6133 64 0.33,
6216 59 0.78,
6240 54 0.87,
6256 67 0.79,
6330 68 0.54,
6388 65 0.35,
6428 11 0.3,
6467 70 0.7,
6498 23 0.34,
6545 13 0.34,
6548 18 0.47,
6603 49 0.67,
6650 40 0.99,
6650 34 0.04,
6666 64 0.74,
6742 88 0.76,
6830 78 0.06,
6914 52 0.58,
6978 12 0.82,
6992 21 0.74,
7061 23 0.47,
7076 89 0.27,
7161 21 0.83,
7212 53 0.15,
7294 47 0.51,
7309 98 0.78,
7348 44 0.68,
7370 34 0.98,
7406 98 0.71,
7476 22 0.87,
7549 80 0.89,
7604 51 0.64,
7664 21 0.24,
7718 59 0.75,
7788 57 0.29,
7871 66 0.31,
7946 76 0.52,
7947 69 0.32,
8030 4 0.04,
8059 74 0.61,
8142 91 0.7,
8205 74 0.98,
8229 6 0.81,
8281 75 0.81,
8323 14 0.18,
8356 99 0.61,
8406 58 0.48,
8435 69 0.68,
8482 8 0.87,
8569 71 0.72,
8654 7 0.84,
8705 5 0.49,
8788 58 0.7,
8814 30 0.85,
8839 61 0.29,
8844 94 0.03,
8862 20 0.8,
8947 0 0.23,
8976 21 0.38,
9040 85 0.15,
9065 75 0.29,
9124 91 0.21,
9138 73 0.97,
9164 72 0.81,
9246 1 0.75,
9247 1 0.4,
9297 48 0.91,
9375 75 0.76,
9450 87 0.29,
9535 59 0.18,
9587 43 0.74,
9643 60 0.65,
9645 79 0.12,
9659 23 0.48,
9717 32 0.29,
9720 25 0.52,
9730 50 0.34,
9781 28 0.4,
9868 7 0.16,
9951 94 0.95,
9986 28 0.4,
10007 4 0.57,
10095 8 0.85,
10168 76 0.57,
10184 28 0.78,
10237 20 0.42,
10271 96 0.93,
10285 47 0.64,
10317 69 0.7,
10337 73 0.17,
10379 42 0.82,
10464 21 0.83,
10494 51 0.26,
10499 18 0.3,
10587 99 0.69,
10600 21 0.48,
10620 12 0.71,
10665 39 0.97,
10679 38 0.86,
10723 75 0.59,
10812 59 0.27,
10853 89 0.75,
10915 98 0.2,
10920 82 0.21,
10963 15 0.07,
10975 77 0.51,
10984 27 0.49,
11049 53 0.76,
11059 80 0.06,
11065 36 0.32,
11120 55 0.3,
11194 74 0.95,
11205 61 0.6,
11280 23 0.64,
11348 45 0.57,
11420 50 0.99,
11465 78 0.9,
11489 78 0.83,
11489 34 0.51,
11552 92 0.81,
11616 65 0.76,
11701 44 0.68,
11729 78 0.2,
11813 47 0.93,
11819 86 0.06,
11823 69 0.95,
11903 74 0.16,
11961 2 0.56,
12042 65 0.32,
12096 33 0.88,
12154 25 0.64,
12194 23 0.44,
12242 2 0.67,
12267 86 0.8,
12316 59 0.3,
12348 22 0.78,
12417 68 0.23,
12419 64 0.51,
12487 12 0.16,
12576 25 0.52,
12613 1 0.33,
12656 60 0.81,
12704 37 0.99,
12790 18 0.92,
12810 44 0.91,
12860 92 0.54,
12867 49 0.9,
12943 26 0.21,
12961 18 0.37,
12973 25 0.31,
