sequence with 50 event types 
(120,2755290,
<120 22 0.94,
134 44 0.04,
215 23 0.38,
222 2 0.2,
265 26 0.22,
274 49 0.33,
335 14 0.66,
394 19 0.36,
432 20 0.93,
435 20 0.51,
458 1 0.28,
514 24 0.82,
517 24 0.68,
534 18 0.17,
571 3 0.78,
608 14 0.62,
688 36 0.57,
774 28 0.5,
785 21 0.47,
795 17 0.79,
840 5 0.27,
925 33 0.12,
995 32 0.4,
1005 12 0.71,
1015 10 0.85,
1059 26 0.23,
1120 32 0.41,
1204 21 0.42,
1288 20 0.34,
1369 15 0.1,
1437 45 0.16,
1491 33 0.19,
1547 48 0.79,
1584 34 0.25,
1627 16 0.54,
1651 0 0.31,
1713 48 0.48,
1732 24 0.57,
1811 14 0.35,
1821 18 1.0,
1907 16 0.42,
1968 49 0.4,
1994 31 0.75,
2076 49 0.23,
2090 49 0.48,
2173 9 0.99,
2204 15 0.03,
2212 19 0.72,
2298 17 0.22,
2364 33 0.58,
2451 39 0.19,
2467 2 0.42,
2510 2 0.49,
2584 40 0.01,
2669 35 0.5,
2750 7 0.34,
2824 49 0.73,
2841 20 0.88,
2905 15 0.49,
2944 22 0.16,
3003 9 0.51,
3030 33 0.55,
3050 47 0.8,
3093 29 0.93,
3123 33 0.04,
3144 47 0.9,
3163 3 0.24,
3234 29 0.62,
3262 6 0.57,
3300 29 0.08,
3366 2 0.74,
3396 25 0.82,
3445 14 0.07,
3476 45 0.18,
3547 39 0.29,
3625 17 0.53,
3702 14 0.24,
3732 14 0.79,
3748 28 0.58,
3764 14 0.49,
3782 17 0.98,
3804 1 0.16,
3842 23 0.08,
3922 6 0.96,
4011 40 0.28,
4049 7 0.66,
4051 19 0.27,
4071 2 0.15,
4104 25 0.18,
4104 17 0.01,
4116 48 0.2,
4152 31 0.36,
4218 24 0.68,
4222 30 0.37,
4273 27 0.03,
4276 20 0.62,
4294 40 0.65,
4367 42 0.36,
4405 43 0.88,
4426 18 0.72,
4462 37 0.31,
4523 18 0.67,
4601 17 0.63,
4617 41 0.15,
4691 20 0.64,
4774 32 0.63,
4813 39 0.06,
4888 0 0.31,
4906 30 0.92,
4983 6 0.7,
5053 19 0.59,
5080 1 0.24,
5131 27 0.89,
5182 43 0.6,
5199 21 0.19,
5270 10 0.57,
5302 33 0.26,
5319 18 0.25,
5333 17 0.13,
5370 49 0.51,
5406 7 0.98,
5411 27 0.41,
5421 42 0.09,
5443 26 0.9,
5455 15 0.55,
5477 32 0.11,
5554 32 0.79,
5576 23 0.3,
5664 47 0.48,
5690 20 0.05,
5733 17 0.35,
5794 26 0.64,
5868 32 0.59,
5903 15 0.85,
5920 6 0.85,
5936 6 0.47,
5995 28 0.93,
6022 17 0.18,
6092 20 0.1,
6094 15 0.34,
6164 12 0.15,
6214 23 0.73,
6292 40 1.0,
6302 34 0.62,
6362 32 0.84,
6427 37 0.58,
6513 26 0.31,
6535 46 0.1,
6551 5 0.51,
6604 42 0.69,
6662 44 0.01,
6672 30 0.73,
6678 41 0.35,
6696 11 0.89,
6696 33 0.74,
6769 21 0.68,
6838 43 0.32,
6913 41 0.45,
6942 36 0.19,
7020 20 0.83,
7029 25 0.07,
7036 18 0.26,
7078 34 0.3,
7142 22 0.64,
7142 5 0.03,
7223 31 0.2,
7266 35 0.02,
7284 23 0.3,
7318 19 0.35,
7326 21 0.99,
7400 16 0.47,
7477 49 0.59,
