sequence with 50 event types 
(120,2583412,
<120 16 0.39,
186 32 0.73,
202 16 0.12,
225 5 0.45,
290 3 0.73,
290 31 0.4,
368 10 0.68,
450 22 0.39,
475 24 0.61,
519 36 0.59,
579 8 0.49,
667 2 0.33,
696 30 0.47,
739 43 0.75,
784 3 0.75,
853 2 0.45,
930 6 0.83,
965 29 0.35,
978 33 0.14,
1067 28 0.23,
1082 40 0.11,
1160 10 0.44,
1241 47 0.88,
1270 38 0.41,
1287 13 0.55,
1301 48 0.93,
1337 45 0.61,
1405 47 0.74,
1459 2 0.09,
1480 32 0.94,
1530 43 0.75,
1617 12 0.03,
1661 30 0.78,
1712 20 0.35,
1763 0 0.33,
1849 47 0.67,
1896 33 0.15,
1974 6 0.09,
2013 13 0.18,
2066 37 0.81,
2135 5 0.99,
2161 47 0.3,
2226 34 0.65,
2292 16 0.47,
2368 19 0.5,
2386 40 0.15,
2402 49 0.06,
2409 0 0.23,
2474 40 0.11,
2527 3 0.39,
2582 29 0.73,
2643 22 0.01,
2687 47 1.0,
2760 0 0.47,
2834 31 0.36,
2879 13 0.63,
2936 18 0.7,
2955 20 0.03,
2996 2 0.99,
3027 37 1.0,
3061 17 0.75,
3125 25 0.62,
3172 3 0.61,
3217 17 0.55,
3287 9 0.34,
3323 36 0.19,
3324 39 0.3,
3372 12 0.67,
3418 11 0.2,
3452 14 0.75,
3541 33 0.67,
3611 34 0.93,
3679 29 0.88,
3698 21 0.65,
3710 32 0.26,
3770 0 0.51,
3804 1 0.74,
3839 17 0.33,
3896 28 0.48,
3945 2 0.47,
4005 45 0.21,
4035 19 0.45,
4090 26 0.88,
4172 21 0.18,
4248 4 0.18,
4281 8 0.85,
4346 5 0.28,
4378 6 0.96,
4388 38 0.62,
4395 46 0.61,
4483 3 0.75,
4491 35 0.03,
4545 1 0.74,
4604 15 0.91,
4692 17 0.46,
4763 22 0.45,
4795 49 0.95,
4823 13 0.36,
4874 27 0.62,
4903 0 0.53,
4966 28 0.52,
4981 1 0.66,
5015 3 0.92,
5077 44 0.67,
5098 18 0.06,
5150 39 0.39,
5158 17 0.7,
5245 40 0.86,
5312 8 0.34,
5399 40 0.89,
5416 42 0.71,
5434 10 0.86,
5482 47 0.22,
5530 30 0.05,
5571 42 0.28,
5607 40 0.41,
5681 44 0.59,
5750 10 0.98,
5791 47 0.31,
5844 9 0.04,
5848 12 0.76,
5888 48 0.25,
5934 21 0.42,
5989 22 0.65,
6001 7 0.51,
6039 35 0.45,
6078 13 0.81,
6131 7 0.51,
6173 11 0.75,
6220 44 0.64,
6228 9 0.85,
6299 18 0.04,
6307 44 0.9,
6384 5 0.05,
6448 31 0.8,
6451 8 0.76,
6513 27 0.69,
6534 5 0.35,
6579 17 0.32,
6594 49 0.68,
6603 33 0.25,
6627 36 0.39,
6630 49 0.86,
6692 4 0.4,
6740 2 0.55,
6813 31 0.23,
6835 37 0.01,
6918 30 0.85,
6969 44 0.83,
7011 34 0.8,
7019 12 0.76,
7073 17 0.7,
7126 25 0.43,
7192 1 0.56,
7256 21 0.72,
7341 4 0.87,
7396 32 0.2,
7450 36 0.7,
7512 9 0.01,
7571 45 0.82,
7646 11 0.99,
7722 31 0.47,
7727 35 0.03,
7792 29 0.64,
7846 6 0.11,
7913 22 0.66,
7926 17 0.17,
7998 7 0.78,
8036 48 0.05,
8061 43 0.64,
8115 0 0.65,
8167 5 1.0,
8224 2 0.86,
8226 7 0.27,
8305 40 0.07,
8331 17 0.78,
8366 11 0.33,
8418 36 0.11,
8450 7 0.5,
8461 1 0.72,
8491 29 0.58,
8517 18 0.08,
8548 27 0.03,
8549 48 0.59,
8596 0 0.11,
8641 2 0.07,
8698 18 0.39,
8755 27 0.64,
8823 24 0.87,
8874 34 0.35,
8874 24 0.51,
8917 11 0.81,
8963 16 0.15,
8995 49 0.1,
9054 36 0.36,
9111 47 0.5,
9133 28 0.87,
9187 42 0.61,
9263 32 0.92,
9295 15 0.43,
9300 18 0.42,
9310 44 0.22,
9387 6 0.95,
9391 40 0.25,
9437 30 0.78,
9479 48 0.98,
9537 44 0.48,
9575 20 0.99,
9639 48 0.23,
9672 23 0.68,
9684 37 0.92,
9734 1 0.01,
9754 27 0.21,
9754 16 0.8,
9766 5 0.35,
9788 22 0.12,
9838 37 0.93,
9842 3 0.31,
9861 40 0.36,
9865 49 1.0,
9865 15 0.95,
9892 13 0.21,
9939 4 0.39,
9960 1 0.47,
10035 5 0.32,
10072 18 0.02,
10084 1 0.11,
10121 5 0.93,
10168 36 0.17,
10242 43 0.48,
10260 9 0.35,
10325 7 0.13,
10362 0 0.28,
10422 33 0.58,
10436 47 0.92,
10516 47 0.87,
10530 27 0.94,
10605 31 0.39,
10660 22 0.35,
10673 28 0.13,
10730 2 0.41,
10763 38 0.86,
10839 9 0.72,
10922 19 0.52,
10949 0 0.67,
11037 27 0.96,
11081 13 0.77,
11131 49 0.62,
11189 20 0.57,
11219 7 0.25,
