sequence with 100 event types 
(120,2446458,
<120 86 0.04,
209 22 0.23,
234 24 0.63,
279 76 0.19,
368 38 0.45,
417 8 0.03,
463 64 0.57,
535 70 0.65,
605 78 0.17,
666 39 0.25,
744 44 0.11,
798 18 0.57,
807 4 0.97,
807 1 0.65,
893 80 0.15,
925 82 0.37,
926 65 0.47,
974 13 0.7,
1016 17 0.31,
1063 83 0.12,
1098 45 0.84,
1187 16 0.28,
1237 57 0.03,
1266 65 0.29,
1330 8 0.28,
1388 35 0.57,
1446 69 0.47,
1530 33 0.38,
1531 51 0.56,
1541 29 0.9,
1618 60 0.65,
1702 13 0.49,
1779 23 0.68,
1856 96 0.02,
1920 39 0.56,
1989 43 0.36,
2075 7 0.65,
2081 42 0.35,
2081 27 0.34,
2113 67 0.17,
2189 6 0.57,
2219 24 0.5,
2249 37 0.72,
2326 36 0.52,
2350 35 0.69,
2350 40 0.57,
2425 31 0.06,
2478 97 0.95,
2478 35 0.59,
2563 92 0.01,
2582 44 0.32,
2622 50 0.46,
2677 32 0.65,
2677 72 0.31,
2766 41 0.77,
2805 55 0.09,
2805 75 0.99,
2885 93 0.87,
2972 37 0.6,
3041 29 0.86,
3058 10 0.2,
3061 80 0.91,
3116 0 0.63,
3127 22 0.95,
3144 41 0.93,
3231 17 0.1,
3267 3 0.98,
3341 32 0.14,
3416 32 1.0,
3424 14 0.3,
3473 60 0.11,
3536 48 0.8,
3607 5 0.58,
3623 88 0.32,
3687 63 0.69,
3770 16 0.16,
3836 1 0.28,
3849 15 0.46,
3867 49 0.93,
3868 68 0.7,
3948 29 0.23,
4002 42 0.93,
4029 38 0.13,
4113 48 0.74,
4146 60 0.06,
4163 28 0.91,
4196 76 0.19,
4197 24 0.32,
4210 77 0.16,
4297 43 0.78,
4322 14 0.15,
4405 28 0.96,
4434 96 0.96,
4488 14 0.91,
4550 74 0.26,
4620 50 0.61,
4627 42 0.03,
4713 81 0.74,
4787 87 0.18,
4864 43 0.44,
4885 58 0.4,
4930 45 0.47,
4982 55 0.13,
5011 78 0.93,
5025 69 0.03,
5071 98 0.73,
5157 2 0.94,
5205 88 0.05,
5289 39 0.53,
5365 5 0.5,
5431 19 0.47,
5458 82 0.95,
5546 78 0.97,
5596 28 0.27,
5634 27 0.11,
5714 7 0.84,
5772 73 0.45,
5811 45 0.46,
5872 41 0.53,
5958 72 0.37,
6010 18 0.24,
6086 53 0.55,
6158 94 0.11,
6182 54 0.01,
6249 54 0.31,
6259 51 0.49,
6339 37 0.56,
6339 99 0.47,
6361 98 0.09,
6444 10 0.48,
6515 30 0.06,
6550 83 0.36,
6580 80 0.39,
6655 29 0.83,
6685 66 0.44,
6717 31 0.76,
6778 78 0.88,
6819 3 0.47,
6874 54 0.45,
6893 88 0.37,
6975 63 0.43,
6998 10 0.08,
7060 38 0.74,
7143 11 0.5,
7165 23 0.03,
7187 0 0.63,
7262 85 0.07,
7312 89 1.0,
7367 79 0.61,
7390 39 0.49,
7431 19 0.33,
7489 26 0.7,
7554 38 0.99,
7632 21 0.77,
7719 34 0.27,
7779 9 0.79,
7862 40 0.01,
7887 2 0.4,
7947 66 0.29,
8011 14 0.95,
8076 55 0.45,
8133 46 0.39,
8201 36 0.62,
8266 91 0.88,
8347 3 0.48,
8403 82 0.6,
8411 23 0.74,
8469 10 0.12,
8536 31 0.44,
8573 12 0.52,
8573 58 0.54,
8576 73 0.91,
8588 61 0.24,
8589 72 1.0,
8674 64 0.82,
8721 18 0.83,
8767 72 0.29,
8804 54 0.16,
8836 98 0.39,
8897 80 0.15,
8909 83 0.66,
8988 91 0.16,
9044 70 0.99,
9109 31 0.29,
9113 7 0.39,
9199 20 0.53,
9228 47 0.13,
9268 39 0.15,
9344 82 0.92,
9397 53 0.36,
9479 66 0.33,
9544 54 0.69,
9606 57 0.33,
9610 85 0.49,
9652 89 0.71,
9704 5 0.74,
9741 40 0.69,
9750 3 0.34,
9816 64 0.54,
9824 4 0.55,
9908 98 0.83,
9990 6 0.91,
10047 51 0.44,
10109 58 0.28,
10154 19 0.89,
10162 24 0.91,
10196 80 0.75,
10251 84 0.49,
10323 94 0.54,
10336 19 0.7,
10392 37 0.35,
10458 13 0.42,
10517 32 0.21,
10562 69 0.05,
10626 26 0.47,
10715 60 0.3,
10734 44 0.64,
10737 71 0.8,
10784 12 0.09,
10868 46 0.86,
10922 59 0.94,
11000 76 0.12,
11079 98 0.21,
11163 87 0.51,
11206 98 0.74,
11208 21 0.51,
11282 3 0.95,
11289 40 0.68,
11336 21 0.35,
11339 70 0.37,
11385 0 0.53,
11407 54 0.61,
11486 9 0.69,
11545 66 0.73,
11627 40 0.05,
11685 86 0.43,
11736 64 0.58,
11746 61 1.0,
11783 89 0.75,
11819 63 0.67,
11826 24 0.05,
11855 75 0.08,
11908 75 0.74,
11955 12 0.97,
11976 0 0.82,
12045 86 0.14,
12062 21 0.35,
12127 49 0.1,
12181 62 0.54,
12239 32 0.11,
12301 16 0.81,
12334 11 0.7,
12365 14 0.28,
12375 63 0.77,
12409 32 0.91,
12495 2 0.74,
12573 94 0.64,
12601 25 0.83,
12601 88 1.0,
12684 97 0.77,
12752 38 0.16,
12833 53 0.39,
12837 95 0.22,
12853 57 0.49,
12888 51 0.13,
12959 32 0.41,
12961 7 0.99,
13024 15 0.34,
13030 38 0.64,
13096 40 0.91,
13176 26 0.62,
13182 68 0.17,
13192 9 0.31,
13205 84 0.78,
13225 11 0.72,
13314 65 0.99,
13391 86 0.66,
13442 80 0.04,
13457 32 0.03,
13460 62 0.4,
13463 33 0.08,
13546 18 0.44,
13626 15 0.93,
13630 46 0.86,
13662 88 0.94,
13714 89 0.31,
13739 32 1.0,
13813 58 0.68,
13873 85 0.31,
