sequence with 50 event types 
(120,2544086,
<120 44 0.15,
190 30 0.88,
274 40 0.4,
274 1 0.88,
311 8 1.0,
397 46 0.85,
421 0 0.22,
434 14 0.55,
517 16 0.09,
559 25 0.64,
576 38 0.63,
596 7 0.08,
683 26 0.09,
757 11 0.77,
778 14 0.21,
865 29 0.81,
933 32 0.42,
1009 37 0.2,
1013 6 0.69,
1045 28 0.17,
1109 44 0.32,
1163 3 0.68,
1206 35 0.39,
1259 46 0.96,
1303 46 0.56,
1319 16 0.15,
1352 5 0.7,
1387 12 0.37,
1400 14 0.05,
1466 43 0.8,
1515 31 0.91,
1519 44 0.03,
1534 47 0.12,
1600 36 0.49,
1605 13 0.55,
1685 1 0.34,
1703 38 0.88,
1711 9 0.98,
1714 12 0.59,
1795 9 0.31,
1814 47 0.05,
1868 42 0.36,
1926 29 0.32,
2012 49 0.15,
2023 24 0.62,
2090 19 0.9,
2124 26 0.24,
2188 37 0.88,
2238 26 0.41,
2264 2 0.39,
2301 0 0.1,
2339 45 0.91,
2345 10 0.57,
2351 46 0.7,
2359 49 0.55,
2416 29 0.89,
2416 38 0.6,
2466 39 0.25,
2500 42 0.65,
2585 4 0.21,
2647 18 0.66,
2702 22 0.52,
2781 9 0.56,
2821 8 0.45,
2878 19 0.97,
2960 33 0.64,
2995 28 0.84,
3072 27 0.63,
3103 44 0.83,
3147 26 0.69,
3153 39 0.27,
3202 1 0.98,
3285 36 0.01,
3355 21 0.86,
3361 18 0.82,
3450 14 0.96,
3454 15 0.71,
3482 28 0.36,
3487 40 0.99,
3542 44 0.23,
3606 39 0.75,
3628 45 0.51,
3654 40 0.29,
3721 7 0.98,
3730 44 0.66,
3784 8 0.74,
3863 21 0.39,
3873 26 0.55,
3892 32 0.08,
3972 49 0.17,
4026 33 0.44,
4044 29 0.86,
4055 49 0.54,
4116 2 0.39,
4204 17 0.52,
4269 9 1.0,
4345 4 0.79,
4365 13 0.98,
4412 15 0.29,
