sequence with 50 event types 
(120,133790,
<120 27 0.76,
209 12 0.65,
226 1 1.0,
288 20 0.34,
349 47 0.83,
413 2 0.67,
417 4 0.45,
422 37 0.3,
484 25 0.6,
506 3 0.78,
530 19 0.37,
559 26 0.91,
613 8 0.73,
654 39 0.47,
736 3 0.63,
810 1 0.76,
889 7 0.19,
950 15 0.9,
955 5 0.59,
965 5 0.12,
1042 36 0.86,
1128 43 0.34,
1200 2 0.25,
1214 25 0.45,
1239 21 0.98,
1269 36 0.27,
1285 19 0.25,
1347 37 0.26,
1423 29 0.29,
1501 17 0.73,
1555 18 0.96,
1565 9 0.34,
1596 2 0.45,
1659 48 0.11,
1738 26 0.36,
1762 35 0.15,
1821 3 0.22,
1904 33 0.61,
1913 9 0.03,
1928 46 0.12,
1936 47 0.36,
1973 38 0.94,
2014 25 0.87,
2072 3 0.41,
2087 2 0.26,
2130 14 0.74,
2185 42 0.54,
2249 6 0.28,
2324 15 0.49,
2343 4 0.63,
2415 42 0.45,
2438 38 0.07,
2447 35 0.75,
2477 49 0.62,
2526 2 0.67,
2547 44 0.6,
2580 4 0.36,
2588 4 0.78,
2674 7 0.59,
2730 3 0.19,
2752 7 0.3,
2809 40 0.17,
2879 49 0.06,
2923 27 0.34,
2951 40 0.68,
2963 47 0.96,
3025 25 0.72,
3110 40 0.8,
3131 29 0.95,
3193 46 0.47,
3219 46 0.42,
3277 44 0.94,
3346 32 0.54,
3392 1 0.18,
3457 44 0.18,
3510 11 0.4,
3567 33 0.4,
3579 18 0.31,
3611 31 0.78,
3634 49 0.14,
3686 29 0.56,
3728 14 0.53,
3808 32 0.93,
3879 16 0.54,
3899 4 0.45,
3953 38 0.44,
3967 25 0.1,
4007 46 0.85,
4066 39 0.49,
4116 20 0.78,
4150 44 0.52,
4220 49 0.46,
4279 32 0.51,
4366 35 0.68,
4430 41 0.17,
4499 28 0.03,
4529 25 0.06,
4548 21 0.54,
4552 47 0.74,
4574 23 0.77,
4663 26 0.74,
4733 45 0.15,
4786 39 0.99,
4840 3 0.52,
4905 29 0.01,
4948 31 0.11,
4968 20 0.81,
5034 46 0.6,
